Start of Data
0, uV
2513870, uV
2513870, uV
2513870, uV
2513870, uV
2514717, uV
2514717, uV
2514717, uV
2514717, uV
2517708, uV
2517708, uV
2517708, uV
2517708, uV
1810419, uV
1810419, uV
1810419, uV
1810419, uV
2511008, uV
2511008, uV
2511008, uV
2511008, uV
2512702, uV
2512702, uV
2512702, uV
2512702, uV
2512198, uV
2512198, uV
2512198, uV
2512198, uV
2518931, uV
2518931, uV
2518931, uV
2518931, uV
2518624, uV
2518624, uV
2518624, uV
2518624, uV
2513492, uV
2513492, uV
2513492, uV
2513492, uV
2515678, uV
2515678, uV
2515678, uV
2515678, uV
2517482, uV
2517482, uV
2517482, uV
2517482, uV
2517550, uV
2517550, uV
2517550, uV
2517550, uV
2502911, uV
2502911, uV
2502911, uV
2502911, uV
2518376, uV
2518376, uV
2518376, uV
2518376, uV
2517241, uV
2517241, uV
2517241, uV
2517241, uV
2517409, uV
2517409, uV
2517409, uV
2517409, uV
2517592, uV
2517592, uV
2517592, uV
2517592, uV
2513993, uV
2513993, uV
2513993, uV
2513993, uV
2515625, uV
2515625, uV
2515625, uV
2515625, uV
2514750, uV
2514750, uV
2514750, uV
2514750, uV
2516428, uV
2516428, uV
2516428, uV
2516428, uV
2501684, uV
2501684, uV
2501684, uV
2501684, uV
2515675, uV
2515675, uV
2515675, uV
2515675, uV
2518914, uV
2518914, uV
2518914, uV
2518914, uV
2516361, uV
2516361, uV
2516361, uV
2516361, uV
2512488, uV
2512488, uV
2512488, uV
2512488, uV
2516938, uV
2516938, uV
2516938, uV
2516938, uV
0, uV
0, uV
0, uV
0, uV
2511173, uV
2511173, uV
2511173, uV
2511173, uV
2512438, uV
2512438, uV
2512438, uV
2512438, uV
2513952, uV
2513952, uV
2513952, uV
2513952, uV
2517501, uV
2517501, uV
2517501, uV
2517501, uV
2518108, uV
2518108, uV
2518108, uV
2518108, uV
2513770, uV
2513770, uV
2513770, uV
2513770, uV
2511468, uV
2511468, uV
2511468, uV
2511468, uV
2517267, uV
2517267, uV
2517267, uV
2517267, uV
2516575, uV
2516575, uV
2516575, uV
2516575, uV
2502440, uV
2502440, uV
2502440, uV
2502440, uV
2515952, uV
2515952, uV
2515952, uV
2515952, uV
2518910, uV
2518910, uV
2518910, uV
2518910, uV
2515444, uV
2515444, uV
2515444, uV
2515444, uV
2507692, uV
2507692, uV
2507692, uV
2507692, uV
2516274, uV
2516274, uV
2516274, uV
2516274, uV
2515661, uV
2515661, uV
2515661, uV
2515661, uV
2516540, uV
2516540, uV
2516540, uV
2516540, uV
2516768, uV
2516768, uV
2516768, uV
2516768, uV
2501786, uV
2501786, uV
2501786, uV
2501786, uV
2516610, uV
2516610, uV
2516610, uV
2516610, uV
2515683, uV
2515683, uV
2515683, uV
2515683, uV
2517622, uV
2517622, uV
2517622, uV
2517622, uV
2505185, uV
2505185, uV
2505185, uV
2505185, uV
2514779, uV
2514779, uV
2514779, uV
2514779, uV
2518413, uV
2518413, uV
2518413, uV
2518413, uV
2516577, uV
2516577, uV
2516577, uV
2516577, uV
2517179, uV
2517179, uV
2517179, uV
2517179, uV
2515789, uV
2515789, uV
2515789, uV
2515789, uV
2516450, uV
2516450, uV
2516450, uV
2516450, uV
2516943, uV
2516943, uV
2516943, uV
2516943, uV
2516939, uV
2516939, uV
2516939, uV
2516939, uV
2501616, uV
2501616, uV
2501616, uV
2501616, uV
16085, uV
16085, uV
16085, uV
16085, uV
2518859, uV
2518859, uV
2518859, uV
2518859, uV
2516283, uV
2516283, uV
2516283, uV
2516283, uV
2512205, uV
2512205, uV
2512205, uV
2512205, uV
2517338, uV
2517338, uV
2517338, uV
2517338, uV
0, uV
0, uV
0, uV
0, uV
2511510, uV
2511510, uV
2511510, uV
2511510, uV
2511291, uV
2511291, uV
2511291, uV
2511291, uV
2512867, uV
2512867, uV
End of Data
