Start of Data
0, uV
2516474, uV
2516474, uV
2516474, uV
2516474, uV
2517255, uV
2517255, uV
2517255, uV
2517255, uV
2515400, uV
2515400, uV
2515400, uV
2515400, uV
2515777, uV
2515777, uV
2515777, uV
2515777, uV
2518193, uV
2518193, uV
2518193, uV
2518193, uV
2504329, uV
2504329, uV
2504329, uV
2504329, uV
2516295, uV
2516295, uV
2516295, uV
2516295, uV
2511400, uV
2511400, uV
2511400, uV
2511400, uV
2513731, uV
2513731, uV
2513731, uV
2513731, uV
2517530, uV
2517530, uV
2517530, uV
2517530, uV
2516470, uV
2516470, uV
2516470, uV
2516470, uV
2516923, uV
2516923, uV
2516923, uV
2516923, uV
2517019, uV
2517019, uV
2517019, uV
2517019, uV
2514680, uV
2514680, uV
2514680, uV
2514680, uV
2517464, uV
2517464, uV
2517464, uV
2517464, uV
2517643, uV
2517643, uV
2517643, uV
2517643, uV
2514429, uV
2514429, uV
2514429, uV
2514429, uV
2516746, uV
2516746, uV
2516746, uV
2516746, uV
2515987, uV
2515987, uV
2515987, uV
2515987, uV
7926, uV
7926, uV
7926, uV
7926, uV
2515993, uV
2515993, uV
2515993, uV
2515993, uV
2510214, uV
2510214, uV
2510214, uV
2510214, uV
48208, uV
48208, uV
48208, uV
48208, uV
2517814, uV
2517814, uV
2517814, uV
2517814, uV
2516032, uV
2516032, uV
2516032, uV
2516032, uV
2514870, uV
2514870, uV
2514870, uV
2514870, uV
2516941, uV
2516941, uV
2516941, uV
2516941, uV
2518108, uV
2518108, uV
2518108, uV
2518108, uV
2504880, uV
2504880, uV
2504880, uV
2504880, uV
2516700, uV
2516700, uV
2516700, uV
2516700, uV
2517997, uV
2517997, uV
2517997, uV
2517997, uV
2515128, uV
2515128, uV
2515128, uV
2515128, uV
2517935, uV
2517935, uV
2517935, uV
2517935, uV
2517510, uV
2517510, uV
2517510, uV
2517510, uV
2518797, uV
2518797, uV
2518797, uV
2518797, uV
1472275, uV
1472275, uV
1472275, uV
1472275, uV
2513985, uV
2513985, uV
2513985, uV
2513985, uV
2512329, uV
2512329, uV
2512329, uV
2512329, uV
2516860, uV
2516860, uV
2516860, uV
2516860, uV
2514659, uV
2514659, uV
2514659, uV
2514659, uV
2515071, uV
2515071, uV
2515071, uV
2515071, uV
2515893, uV
2515893, uV
2515893, uV
2515893, uV
2517136, uV
2517136, uV
2517136, uV
2517136, uV
2517831, uV
2517831, uV
2517831, uV
2517831, uV
2518197, uV
2518197, uV
2518197, uV
2518197, uV
2511868, uV
2511868, uV
2511868, uV
2511868, uV
2518446, uV
2518446, uV
2518446, uV
2518446, uV
2518198, uV
2518198, uV
2518198, uV
2518198, uV
2513123, uV
2513123, uV
2513123, uV
2513123, uV
2518259, uV
2518259, uV
2518259, uV
2518259, uV
2517231, uV
2517231, uV
2517231, uV
2517231, uV
2517385, uV
2517385, uV
2517385, uV
2517385, uV
2518168, uV
2518168, uV
2518168, uV
2518168, uV
2514904, uV
2514904, uV
2514904, uV
2514904, uV
2515561, uV
2515561, uV
2515561, uV
2515561, uV
2516932, uV
2516932, uV
2516932, uV
2516932, uV
2517964, uV
2517964, uV
2517964, uV
2517964, uV
2516316, uV
2516316, uV
2516316, uV
2516316, uV
2518424, uV
2518424, uV
2518424, uV
2518424, uV
2518797, uV
2518797, uV
2518797, uV
2518797, uV
2512622, uV
2512622, uV
2512622, uV
2512622, uV
2519708, uV
2519708, uV
