Start of Data
0, uV
522207, uV
522207, uV
522207, uV
522207, uV
2516502, uV
2516502, uV
2516502, uV
2516502, uV
6037, uV
6037, uV
6037, uV
6037, uV
2522496, uV
2522496, uV
2522496, uV
2522496, uV
2521526, uV
2521526, uV
2521526, uV
2521526, uV
2521973, uV
2521973, uV
2521973, uV
2521973, uV
2515865, uV
2515865, uV
2515865, uV
2515865, uV
8592, uV
8592, uV
8592, uV
8592, uV
2521059, uV
2521059, uV
2521059, uV
2521059, uV
2521132, uV
2521132, uV
2521132, uV
2521132, uV
2522429, uV
2522429, uV
2522429, uV
2522429, uV
2520962, uV
2520962, uV
2520962, uV
2520962, uV
2522530, uV
2522530, uV
2522530, uV
2522530, uV
2521796, uV
2521796, uV
2521796, uV
2521796, uV
2521724, uV
2521724, uV
2521724, uV
2521724, uV
2519853, uV
2519853, uV
2519853, uV
2519853, uV
2521064, uV
2521064, uV
2521064, uV
2521064, uV
2516597, uV
2516597, uV
2516597, uV
2516597, uV
2519888, uV
2519888, uV
2519888, uV
2519888, uV
2516739, uV
2516739, uV
2516739, uV
2516739, uV
2516846, uV
2516846, uV
2516846, uV
2516846, uV
2520707, uV
2520707, uV
2520707, uV
2520707, uV
2519985, uV
2519985, uV
2519985, uV
2519985, uV
2520783, uV
2520783, uV
2520783, uV
2520783, uV
2520702, uV
2520702, uV
2520702, uV
2520702, uV
2518851, uV
2518851, uV
2518851, uV
2518851, uV
2520679, uV
2520679, uV
2520679, uV
2520679, uV
2517948, uV
2517948, uV
2517948, uV
2517948, uV
0, uV
0, uV
0, uV
0, uV
2514998, uV
2514998, uV
2514998, uV
2514998, uV
2519482, uV
2519482, uV
2519482, uV
2519482, uV
2508967, uV
2508967, uV
2508967, uV
2508967, uV
2517650, uV
2517650, uV
2517650, uV
2517650, uV
2507426, uV
2507426, uV
2507426, uV
2507426, uV
2516940, uV
2516940, uV
2516940, uV
2516940, uV
2507234, uV
2507234, uV
2507234, uV
2507234, uV
2518914, uV
2518914, uV
2518914, uV
2518914, uV
2519870, uV
2519870, uV
2519870, uV
2519870, uV
13264, uV
13264, uV
13264, uV
13264, uV
2521837, uV
2521837, uV
2521837, uV
2521837, uV
2521161, uV
2521161, uV
2521161, uV
2521161, uV
2522583, uV
2522583, uV
2522583, uV
2522583, uV
2521053, uV
2521053, uV
2521053, uV
2521053, uV
2522110, uV
2522110, uV
2522110, uV
2522110, uV
2520325, uV
2520325, uV
2520325, uV
2520325, uV
2520467, uV
2520467, uV
2520467, uV
2520467, uV
2517516, uV
2517516, uV
2517516, uV
2517516, uV
2520456, uV
2520456, uV
2520456, uV
2520456, uV
2516819, uV
2516819, uV
2516819, uV
2516819, uV
2517862, uV
2517862, uV
2517862, uV
2517862, uV
2518425, uV
2518425, uV
2518425, uV
2518425, uV
2514694, uV
2514694, uV
2514694, uV
2514694, uV
2519617, uV
2519617, uV
2519617, uV
2519617, uV
2520420, uV
2520420, uV
2520420, uV
2520420, uV
2520931, uV
2520931, uV
2520931, uV
2520931, uV
2520527, uV
2520527, uV
2520527, uV
2520527, uV
2520697, uV
2520697, uV
2520697, uV
2520697, uV
2521369, uV
2521369, uV
2521369, uV
2521369, uV
2519362, uV
2519362, uV
2519362, uV
2519362, uV
0, uV
0, uV
0, uV
0, uV
2520297, uV
2520297, uV
2520297, uV
2520297, uV
2520245, uV
2520245, uV
2520245, uV
2520245, uV
2510002, uV
2510002, uV
2510002, uV
2510002, uV
2512054, uV
2512054, uV
2512054, uV
2512054, uV
2507059, uV
2507059, uV
2507059, uV
2507059, uV
2516932, uV
2516932, uV
2516932, uV
2516932, uV
2507308, uV
2507308, uV
2507308, uV
2507308, uV
2519017, uV
2519017, uV
2519017, uV
2519017, uV
2511068, uV
2511068, uV
2511068, uV
2511068, uV
11587, uV
11587, uV
11587, uV
11587, uV
2521801, uV
2521801, uV
2521801, uV
2521801, uV
2520655, uV
2520655, uV
2520655, uV
2520655, uV
2521025, uV
2521025, uV
2521025, uV
2521025, uV
2520713, uV
2520713, uV
2520713, uV
2520713, uV
2518732, uV
2518732, uV
2518732, uV
2518732, uV
2520676, uV
2520676, uV
2520676, uV
2520676, uV
2521546, uV
2521546, uV
2521546, uV
2521546, uV
2516691, uV
2516691, uV
2516691, uV
2516691, uV
2520762, uV
2520762, uV
2520762, uV
2520762, uV
2517374, uV
2517374, uV
2517374, uV
2517374, uV
2517637, uV
2517637, uV
2517637, uV
2517637, uV
2518504, uV
2518504, uV
2518504, uV
2518504, uV
2516826, uV
2516826, uV
2516826, uV
2516826, uV
2509933, uV
2509933, uV
2509933, uV
2509933, uV
2513561, uV
2513561, uV
2513561, uV
2513561, uV
2519876, uV
2519876, uV
2519876, uV
2519876, uV
2521295, uV
2521295, uV
2521295, uV
2521295, uV
2520037, uV
2520037, uV
2520037, uV
2520037, uV
2522283, uV
2522283, uV
2522283, uV
2522283, uV
2520724, uV
2520724, uV
2520724, uV
2520724, uV
2521834, uV
2521834, uV
2521834, uV
2521834, uV
2520838, uV
2520838, uV
2520838, uV
2520838, uV
2521483, uV
2521483, uV
2521483, uV
2521483, uV
2516592, uV
2516592, uV
2516592, uV
2516592, uV
2520179, uV
2520179, uV
2520179, uV
2520179, uV
2517047, uV
2517047, uV
2517047, uV
2517047, uV
2517004, uV
2517004, uV
2517004, uV
2517004, uV
2513053, uV
2513053, uV
2513053, uV
2513053, uV
2516774, uV
2516774, uV
2516774, uV
2516774, uV
2519326, uV
2519326, uV
2519326, uV
2519326, uV
2517276, uV
2517276, uV
2517276, uV
2517276, uV
2520833, uV
2520833, uV
2520833, uV
2520833, uV
2519758, uV
2519758, uV
2519758, uV
2519758, uV
2520592, uV
2520592, uV
2520592, uV
2520592, uV
2520832, uV
2520832, uV
2520832, uV
2520832, uV
2521060, uV
2521060, uV
2521060, uV
2521060, uV
0, uV
0, uV
0, uV
0, uV
2520552, uV
2520552, uV
2520552, uV
2520552, uV
2520710, uV
2520710, uV
2520710, uV
2520710, uV
2508515, uV
2508515, uV
2508515, uV
2508515, uV
2516810, uV
2516810, uV
2516810, uV
2516810, uV
2506874, uV
2506874, uV
2506874, uV
2506874, uV
2517853, uV
2517853, uV
2517853, uV
2517853, uV
2508087, uV
2508087, uV
2508087, uV
2508087, uV
2518879, uV
2518879, uV
2518879, uV
2518879, uV
2514580, uV
2514580, uV
2514580, uV
2514580, uV
2521200, uV
2521200, uV
2521200, uV
2521200, uV
2508818, uV
2508818, uV
2508818, uV
2508818, uV
2521369, uV
2521369, uV
2521369, uV
2521369, uV
2520499, uV
2520499, uV
2520499, uV
2520499, uV
2512935, uV
2512935, uV
2512935, uV
2512935, uV
2520482, uV
2520482, uV
2520482, uV
2520482, uV
2242614, uV
2242614, uV
2242614, uV
2242614, uV
2519565, uV
2519565, uV
2519565, uV
2519565, uV
2520593, uV
2520593, uV
2520593, uV
2520593, uV
2507424, uV
2507424, uV
2507424, uV
2507424, uV
2517084, uV
2517084, uV
