Time,Voltage
0.003484487533569336,-0.00021289062500001732
0.2511453628540039,-0.00021289062500001732
0.4970841407775879,-0.00021484375000002665
0.743628978729248,-0.00021289062500001732
0.9893960952758789,-0.00021289062500001732
1.2359590530395508,-0.00021289062500001732
1.48189115524292,-0.00021484375000002665
1.7286014556884766,-0.00021289062500001732
1.9747443199157715,-0.00021289062500001732
2.220741033554077,-0.00021484375000002665
2.467296600341797,-0.00021289062500001732
2.713078498840332,-0.00021289062500001732
2.9597930908203125,-0.00021289062500001732
3.2058119773864746,-0.00021289062500001732
3.4520506858825684,-0.00021484375000002665
3.6980512142181396,-0.00021484375000002665
3.944645404815674,-0.000210937500000008
4.191776514053345,-0.00021289062500001732
4.4379777908325195,-0.00022265625000000844
4.6835596561431885,-0.00023828125000002753
4.930430889129639,-0.00024218749999999067
5.176258325576782,-0.000244140625
5.422902822494507,-0.000244140625
5.668617248535156,-0.000244140625
5.91434121131897,-0.000244140625
6.16082763671875,-0.00024218749999999067
6.407714605331421,-0.00023437500000000888
6.653155326843262,-0.0002207031249999991
6.899768352508545,-0.00021874999999998979
7.145477294921875,-0.00020898437499999867
7.392441987991333,-0.00018945312500001643
7.638519525527954,-0.0001796875000000253
7.88427472114563,-0.000177734375000016
8.130217552185059,-0.000177734375000016
8.37694764137268,-0.000177734375000016
8.623663187026978,-0.000177734375000016
8.869189262390137,-0.0001796875000000253
9.115803956985474,-0.00018359374999998845
9.362308740615845,-0.0002031250000000262
9.6084144115448,-0.00020898437499999867
9.853889465332031,-0.00021679687499998046
10.1003737449646,-0.00023437500000000888
10.346477508544922,-0.00024218749999999067
10.593080520629883,-0.000244140625
10.83979606628418,-0.0002460937500000093
11.085333824157715,-0.00023828125000002753
11.331972360610962,-0.0002265625000000271
11.57745099067688,-0.00021874999999998979
11.824655532836914,-0.00021874999999998979
12.070100784301758,-0.00021484375000002665
12.31568956375122,-0.00021289062500001732
12.564744472503662,-0.00021289062500001732
12.808490991592407,-0.000210937500000008
13.054309606552124,-0.00021289062500001732
13.300901889801025,-0.00019726562499999822
13.546884298324585,-0.00018359374999998845
13.793065309524536,-0.00018554687499999778
14.040249824523926,-0.00018554687499999778
14.285827398300171,-0.00018945312500001643
14.532831907272339,-0.00019335937499997957
14.77855920791626,-0.00019726562499999822
15.024483442306519,-0.00020117187500001688
15.2714102268219,-0.00020898437499999867
15.516984462738037,-0.00021874999999998979
15.763895273208618,-0.00021484375000002665
16.009902715682983,-0.000210937500000008
16.255967378616333,-0.000210937500000008
16.502413749694824,-0.000210937500000008
16.748126983642578,-0.000210937500000008
16.9949049949646,-0.000210937500000008
17.24085021018982,-0.00020898437499999867
17.487764835357666,-0.000210937500000008
17.73627781867981,-0.000210937500000008
17.979333877563477,-0.00020898437499999867
18.22604465484619,-0.000210937500000008
18.472508907318115,-0.000210937500000008
18.718604803085327,-0.000210937500000008
18.964412689208984,-0.000210937500000008
19.21133804321289,-0.000210937500000008
19.457363843917847,-0.00020898437499999867
19.703277111053467,-0.000210937500000008
19.949540853500366,-0.00021289062500001732
20.195051908493042,-0.000210937500000008
20.441890478134155,-0.00020898437499999867
20.687801599502563,-0.000210937500000008
20.934550285339355,-0.000210937500000008
21.180068731307983,-0.000210937500000008
21.42667841911316,-0.000210937500000008
21.67305302619934,-0.000210937500000008
21.91953444480896,-0.000210937500000008
22.165072917938232,-0.000210937500000008
22.411646127700806,-0.000210937500000008
22.658109188079834,-0.000210937500000008
22.905897617340088,-0.00020898437499999867
23.15001893043518,-0.00020898437499999867
23.39653730392456,-0.00020898437499999867
23.642234563827515,-0.00020898437499999867
23.888469457626343,-0.00020898437499999867
24.134589433670044,-0.00020898437499999867
24.381539344787598,-0.00020898437499999867
24.62704586982727,-0.00020898437499999867
24.87411403656006,-0.00020898437499999867
25.11983871459961,-0.00020898437499999867
25.36648917198181,-0.000210937500000008
25.612536907196045,-0.00020703124999998934
25.858261108398438,-0.00020898437499999867
26.104753255844116,-0.00020703124999998934
26.351441621780396,-0.000210937500000008
26.59708261489868,-0.00020898437499999867
26.843119382858276,-0.000210937500000008
27.089134454727173,-0.00020898437499999867
27.335588932037354,-0.00020898437499999867
27.58142066001892,-0.00020898437499999867
27.828026056289673,-0.00020898437499999867
28.075603008270264,-0.00020703124999998934
28.320642948150635,-0.00020898437499999867
28.566238164901733,-0.00020703124999998934
28.81266474723816,-0.00020703124999998934
29.059061527252197,-0.00020898437499999867
29.305428504943848,-0.00020703124999998934
29.55171847343445,-0.00020898437499999867
29.798912525177002,-0.00020898437499999867
30.0447199344635,-0.00020703124999998934
30.290990829467773,-0.00020703124999998934
30.536987781524658,-0.00020703124999998934
30.78321886062622,-0.00020703124999998934
31.029362440109253,-0.00020703124999998934
31.27558732032776,-0.00020898437499999867
31.521546602249146,-0.00020898437499999867
31.768502473831177,-0.00020703124999998934
32.01429891586304,-0.00020703124999998934
32.26037287712097,-0.00020898437499999867
32.507261514663696,-0.00020898437499999867
32.75303554534912,-0.00020703124999998934
32.9996235370636,-0.00020703124999998934
33.2472140789032,-0.00020703124999998934
33.49216079711914,-0.00020703124999998934
33.737844467163086,-0.00020898437499999867
33.98471188545227,-0.00020703124999998934
34.23046398162842,-0.00020703124999998934
34.47632026672363,-0.00020703124999998934
34.72250008583069,-0.00020703124999998934
34.96917676925659,-0.00020898437499999867
35.215036153793335,-0.00020703124999998934
35.46093797683716,-0.00020703124999998934
35.707412242889404,-0.00020703124999998934
35.953251361846924,-0.00020703124999998934
36.20015621185303,-0.00020898437499999867
36.445943117141724,-0.00020507812499998002
36.69271659851074,-0.00020898437499999867
36.938509702682495,-0.00020703124999998934
37.1843786239624,-0.00020898437499999867
37.431034088134766,-0.00020898437499999867
37.6776282787323,-0.00020898437499999867
37.92351007461548,-0.00020703124999998934
38.17001271247864,-0.00020703124999998934
38.417405128479004,-0.000210937500000008
38.66269564628601,-0.00021679687499998046
38.90804147720337,-0.00021874999999998979
39.154969215393066,-0.00021679687499998046
39.40085458755493,-0.00021679687499998046
39.64728379249573,-0.00021874999999998979
39.89372396469116,-0.00021874999999998979
40.13914489746094,-0.00021874999999998979
40.385672092437744,-0.00021874999999998979
40.63235640525818,-0.0002207031249999991
40.8787899017334,-0.00021679687499998046
41.12421226501465,-0.00021289062500001732
41.37074637413025,-0.00020898437499999867
41.61730217933655,-0.00020703124999998934
41.863391160964966,-0.00020507812499998002
42.109668254852295,-0.0002031250000000262
42.355974197387695,-0.00019921875000000755
42.6013617515564,-0.0001953124999999889
42.847601890563965,-0.0001953124999999889
43.093875885009766,-0.00019726562499999822
43.340521574020386,-0.0001953124999999889
43.58869981765747,-0.00019726562499999822
43.833003759384155,-0.00019921875000000755
44.07934856414795,-0.0002031250000000262
44.32561898231506,-0.000210937500000008
44.572102069854736,-0.00021874999999998979
44.81747031211853,-0.00022460937500001776
45.063644886016846,-0.00022265625000000844
45.31020951271057,-0.00022265625000000844
45.55614185333252,-0.00022460937500001776
45.80320405960083,-0.00022265625000000844
46.04904079437256,-0.00022265625000000844
46.29480004310608,-0.0002207031249999991
46.541133403778076,-0.00021289062500001732
46.787577629089355,-0.00020898437499999867
47.03380560874939,-0.00020507812499998002
47.28016662597656,-0.0002031250000000262
47.526493310928345,-0.00020507812499998002
47.77291798591614,-0.0002031250000000262
48.01923322677612,-0.00020507812499998002
48.264724254608154,-0.0002031250000000262
48.51120638847351,-0.0002031250000000262
48.76057171821594,-0.00019726562499999822
49.00373411178589,-0.00019335937499997957
49.2500524520874,-0.0001953124999999889
49.496442556381226,-0.00019335937499997957
49.74288749694824,-0.00019140625000002576
49.98923063278198,-0.00018945312500001643
50.235729455947876,-0.00019140625000002576
50.48157358169556,-0.00019335937499997957
50.72809815406799,-0.0001953124999999889
50.97442054748535,-0.00019726562499999822
51.22073316574097,-0.0002031250000000262
51.46617388725281,-0.00020507812499998002
51.7126841545105,-0.00020507812499998002
51.95925426483154,-0.00021289062500001732
52.20511198043823,-0.00021484375000002665
52.45153188705444,-0.00021484375000002665
52.69788956642151,-0.00021484375000002665
52.94348382949829,-0.00021289062500001732
53.189846992492676,-0.00020507812499998002
53.4361629486084,-0.00020507812499998002
53.68225121498108,-0.0002031250000000262
53.928784132003784,-0.00020507812499998002
54.1753933429718,-0.0002031250000000262
54.42146682739258,-0.0002031250000000262
54.66784477233887,-0.0002031250000000262
54.914384603500366,-0.0002031250000000262
55.15986514091492,-0.0002031250000000262
55.40645098686218,-0.00020117187500001688
55.652958154678345,-0.00020507812499998002
55.89839148521423,-0.0002031250000000262
56.14511275291443,-0.0002031250000000262
56.39168357849121,-0.0002031250000000262
